WfdName;Module Name;Object Name;Object Type;First Used in;Found Count
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.SignatorySignatureCalculated;Variable;Images.Signature;1
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.SignatoryJobCalculated;Variable;Flows.RowSet 6.Cell 1Flow 2;8
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.SignatoryRightSignatureCalculated;Variable;Images.SignatureRight;1
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.SignatoryRightJobCalculated;Variable;Flows.RowSet 6.Cell 2Flow 2;4
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.NumberingVariable-IndexedList;Variable;Flows.NumberingFlow-IndexedList;3
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.NumberingVariable-RomanNumberedList;Variable;Flows.NumberingFlow-RomanNumberedList;3
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.NumberingVariable-NumberedHeading;Variable;Flows.NumberingFlow-NumberedHeading;2
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.NumberingVariable;Variable;Flows.NumberingFlow;3
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.ProductionAttribute_OutputChannels;Variable;Pages;1
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.SignatureSwitch;Variable;Flows.Signature-Condition;1
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.SignatureType;Variable;Flows.SignatureType-Condition;1
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.MultiNumberingVariable 1;Variable;Data.MultiNumberingVariable 2;6
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.MultiNumberingVariable 2;Variable;Data.MultiNumberingVariable 3;4
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.MultiNumberingVariable 3;Variable;Flows.MultiNumberingFlow 3;2
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.FindCategorization;Variable;Data;1
vcs://Interactive/Vital/Templates/New Business/testHC.jld;DocumentLayout;Data.DocuSignSignHereSigner1;Variable;FormControls.DocuSignSignHereSigner1;2
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.Name;Variable;Flows.Flow36;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.Surname;Variable;Flows.Flow36;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.Title;Variable;Flows.Flow36;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.AddressSalutation;Variable;Flows.Flow36;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.Street;Variable;Flows.Flow36;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.City;Variable;Flows.Flow36;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.Zip;Variable;Flows.Flow36;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.State;Variable;Flows.Introduction;2
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.StateAbbreviation;Variable;Flows.Flow36;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.CreationDate;Variable;Flows.Flow37;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.PolicyNr;Variable;Flows.RowSet 6167683BC9AB20859A8926D6F14BA8DC.Flow F3B176451AA70E7849AA469CE4723EDA;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.PolicyStartDate;Variable;Flows.RowSet 0ACA41ECFD45E75CF989751B6787855B.Flow 8F95897EEB8D04727A2ED98CE554A7E4;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.Coverages.Value.Id1;Variable;Flows.Blocks/New Business/Policy Coverages__jld.Flow D 83__jld.Flow D 2;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.Coverages.Value.Coverage Title;Variable;Flows.Blocks/New Business/Policy Coverages__jld.Flow D 83__jld.Flow D 2;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.Coverages.Value.Coverage.Value.Id2;Variable;RowSets.Blocks/New Business/Policy Coverages__jld.Flow D 83__jld.RowSet D 10;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.Coverages.Value.Coverage.Value.Heading;Variable;Flows.Blocks/New Business/Policy Coverages__jld.Flow D 83__jld.Flow D 5;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Clients.Value.Coverages.Value.Coverage.Value.Text;Variable;Flows.Blocks/New Business/Policy Coverages__jld.Flow D 83__jld.Flow D 5;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Employees.Value.EmplId;Variable;Data.Employees.Value.EmplId;3
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.Employees.Value.EmplName;Variable;Data.Employees.Value.EmplName;3
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.SystemVariable.PageCounter;Variable;Flows.Flow38;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.SystemVariable.Overflow;Variable;Pages.Page 1;2
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.SystemVariable.PagesPerRecord;Variable;Flows.Flow38;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.NumberingVariable;Variable;Flows.NumberingFlow;3
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.NumberingVariable-IndexedList;Variable;Flows.NumberingFlow-IndexedList;3
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.NumberingVariable-RomanNumberedList;Variable;Flows.NumberingFlow-RomanNumberedList;3
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.NumberingVariable-NumberedHeading;Variable;Flows.NumberingFlow-NumberedHeading;2
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.ProductionAttribute_OutputChannels;Variable;Pages;1
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.MultiNumberingVariable 1;Variable;Data.MultiNumberingVariable 2;6
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.MultiNumberingVariable 2;Variable;Data.MultiNumberingVariable 3;4
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.MultiNumberingVariable 3;Variable;Flows.MultiNumberingFlow 3;2
vcs://Interactive/Vital/Templates/New Business/Vital_Policy.jld;DocumentLayout;Data.DocuSignSignHereSigner1;Variable;FormControls.DocuSignSignHereSigner1;2
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.Clients.Value.FirstName;Variable;Flows.Flow D 17;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.Clients.Value.Language;Variable;Data;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.SystemVariable.True;Variable;Pages;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.Notification Title;Variable;Pages;2
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.Notification Short Message;Variable;Pages;2
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.Notification Long Message;Variable;Pages;2
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.Sheet name 91;Variable;Pages;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.II_LocalVariables_nHSqCY7e2I.Calculated.EmailFrom;Variable;Pages;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.II_LocalVariables_nHSqCY7e2I.Calculated.EmailFromName;Variable;Pages;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.II_LocalVariables_nHSqCY7e2I.Calculated.EmailSubject;Variable;Pages;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.II_LocalVariables_nHSqCY7e2I.Calculated.EmailTo;Variable;Pages;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.NumberingVariable;Variable;Flows.NumberingFlow;3
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.MultiNumberingVariable 1;Variable;Data.MultiNumberingVariable 2;6
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.MultiNumberingVariable 2;Variable;Data.MultiNumberingVariable 3;4
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.MultiNumberingVariable 3;Variable;Flows.MultiNumberingFlow 3;2
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.DocuSignSignHereSigner1;Variable;FormControls.DocuSignSignHereSigner1;2
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.II_LocalVariables_KhpWtL7i7Q.Calculated.BatchRecord;Variable;Pages;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;DocumentLayout;Data.II_LocalVariables_KhpWtL7i7Q.Hyperlink.Hyperlink 111;Variable;Elements.ImageElement 7.EmbeddedObjectArea 0;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;TemplateMerger1;Data.Groups.Value.Smartwatch Content.LengthCheck;Variable;Texts.Text 1;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;TemplateMerger1;Data.Groups.Value.SheetName87;Variable;Output;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;TemplateMerger1;Data.Groups.Value.Notification Title;Variable;Output;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;TemplateMerger1;Data.Groups.Value.Notification Short Message;Variable;Output;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;TemplateMerger1;Data.Groups.Value.SheetName91;Variable;Output;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;TemplateMerger1;Data.Groups.Value.SheetName100;Variable;Output;1
vcs://Interactive/Vital/Templates/Responsive Email Template.jld;TemplateMerger1;Data.Groups.Value.Notification Long Message;Variable;Output;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Skin;Variable;Data;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Surname;Variable;Flows.Client Salutation;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Gender;Variable;Flows.Client Salutation;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Language;Variable;Data;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.AddressSalutation;Variable;Flows.Flow D 56;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Plan;Variable;Flows.RowSet 2.Cell 2Flow;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.ClaimID;Variable;Flows.RowSet 5.Cell 2Flow;4
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.IncidentDate;Variable;Flows.RowSet 9 3.Cell 2Flow;3
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.ContactType;Variable;Flows.ContactType;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.PolicyNr;Variable;Flows.RowSet 3.Cell 2Flow;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.LocalOfficePhone;Variable;Flows.RowSet 7.Cell 1Flow;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.ExpertReport;Variable;Flows.Flow D 144;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.SignatoryId;Variable;Flows.RowSet 6 4.Cell 1Flow;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.SignatoryRightId;Variable;Flows.RowSet 6 4.Cell 2Flow;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.EstMarketValue;Variable;Flows.Personal Message;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Mileage;Variable;Flows.RowSet 9 2.Cell 2Flow;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.MileageDeduction;Variable;Flows.Personal Message;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.MileagePercent;Variable;Flows.Underline Remarks;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.PriorDamage;Variable;Flows.Underline Remarks;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.PriorDamageDeduction;Variable;Flows.Personal Message;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Deduction;Variable;Flows.Personal Message;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Payout;Variable;Flows.Personal Message;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Recipients.Value.RecipientId;Variable;Data;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Recipients.Value.RecipientName;Variable;Flows.Flow BT 52;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Recipients.Value.RecipientSurname;Variable;Flows.Flow BT 52;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Recipients.Value.RecipientStreet;Variable;Flows.Flow BT 52;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Recipients.Value.RecipientCity;Variable;Flows.Flow BT 52;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Recipients.Value.RecipientZip;Variable;Flows.Flow BT 52;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Recipients.Value.RecipientStateAbbreviation;Variable;Flows.Flow BT 52;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Recipients.Value.RecipientAddressSalutation;Variable;Flows.Flow BT 52;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.LaywerDisputePeriod;Variable;Flows.Flow D 56;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.DeliveryType;Variable;Data;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Offices.Value.LocalOfficeStreet;Variable;Flows.ContactInfo;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Offices.Value.LocalOfficeCity;Variable;Data;3
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.Offices.Value.LocalOfficePhone;Variable;Flows.ContactInfo;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.NameSurname;Variable;Flows.RowSet 4.Cell 2Flow;3
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.CurrentDate;Variable;Flows.Flow49;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.SignatoryJobCalculated;Variable;Flows.RowSet 6 4.Cell 1Flow;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.SignatorySignatureCalculated;Variable;Images.Signature;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.SignatoryRightJobCalculated;Variable;Flows.RowSet 6 4.Cell 2Flow;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.SignatoryRightSignatureCalculated;Variable;Images.SignatureRight;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Clients.Value.LawyersClient;Variable;Flows.Flow D 56;3
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Employees.Value.EmplName;Variable;Data.Employees.Value.EmplName;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Employees.Value.EmplId;Variable;Data.Employees.Value.EmplId;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.SystemVariable.PageCounter;Variable;Flows.Flow50;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.SystemVariable.Overflow;Variable;Pages.Page 1;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.SystemVariable.PagesPerRecord;Variable;Flows.Flow50;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.ProductionAttribute_OutputChannels;Variable;Pages;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.MultiNumberingVariable 1;Variable;Data.MultiNumberingVariable 2;6
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.MultiNumberingVariable 2;Variable;Data.MultiNumberingVariable 3;4
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.MultiNumberingVariable 3;Variable;Flows.MultiNumberingFlow 3;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.NumberingVariable-NumberedHeading;Variable;Flows.NumberingFlow-NumberedHeading;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.NumberingVariable;Variable;Flows.NumberingFlow;3
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.NumberingVariable-RomanNumberedList;Variable;Flows.NumberingFlow-RomanNumberedList;3
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.NumberingVariable-IndexedList;Variable;Flows.NumberingFlow-IndexedList;3
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.DocuSignSignHereSigner1;Variable;FormControls.DocuSignSignHereSigner1;2
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.II_LocalVariables_UgrKpyS2XC.Calculated.BatchRecord;Variable;Pages;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Snippets/Vital Contact Type.jsd.Flow D 121__jld.Snippet-Var;Variable;Flows.Snippets/Vital Contact Type.jsd.Flow D 121__jld.Flow D 43;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Snippets/Vital Contact Type.jsd.Flow D 121__jld.II_LocalVariables_p1t59Py75f.Calculated.Calculated 170;Variable;Flows.Snippets/Vital Contact Type.jsd.Flow D 121__jld.Flow D 44;1
vcs://Interactive/Vital/Templates/Vital Notification of Response to Claim.jld;DocumentLayout;Data.Snippets/Vital Contact Type.jsd.Flow D 121__jld.II_LocalVariables_p1t59Py75f.Calculated.Calculated 169;Variable;Flows.Snippets/Vital Contact Type.jsd.Flow D 121__jld.Flow D 45;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.Clients.Value.Skin;Variable;Data;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.Clients.Value.Name;Variable;Flows.RowSet 9897D50EDC0C9DCCBC9E10716058A1D6.Flow 28B97FBBEC91837B2C13FCC82A83E536;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.Clients.Value.Surname;Variable;Flows.RowSet 9897D50EDC0C9DCCBC9E10716058A1D6.Flow 28B97FBBEC91837B2C13FCC82A83E536;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.Clients.Value.Gender;Variable;Flows.RowSet 9897D50EDC0C9DCCBC9E10716058A1D6.Flow 28B97FBBEC91837B2C13FCC82A83E536;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.Clients.Value.Language;Variable;Data;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.Clients.Value.Street;Variable;Flows.RowSet 9897D50EDC0C9DCCBC9E10716058A1D6.Flow 28B97FBBEC91837B2C13FCC82A83E536;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.Clients.Value.City;Variable;Flows.RowSet 9897D50EDC0C9DCCBC9E10716058A1D6.Flow 28B97FBBEC91837B2C13FCC82A83E536;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.Clients.Value.Zip;Variable;Flows.RowSet 9897D50EDC0C9DCCBC9E10716058A1D6.Flow 28B97FBBEC91837B2C13FCC82A83E536;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.Clients.Value.StateAbbreviation;Variable;Flows.RowSet 9897D50EDC0C9DCCBC9E10716058A1D6.Flow 28B97FBBEC91837B2C13FCC82A83E536;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.Clients.Value.SignatoryId;Variable;Flows.RowSet 6.Cell 1Flow 2;4
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.Clients.Value.SignatoryRightId;Variable;Flows.RowSet 6.Cell 2Flow 2;2
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.Employees.Value.EmplName;Variable;Data.Employees.Value.EmplName;2
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.Employees.Value.EmplId;Variable;Data.Employees.Value.EmplId;2
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.SignatureSwitch;Variable;Flows.Signature-Condition;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.SignatureType;Variable;Flows.SignatureType-Condition;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.SystemVariable.PageCounter;Variable;Flows.Flow46;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.SystemVariable.Overflow;Variable;Pages.Page 1;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.SystemVariable.PagesPerRecord;Variable;Flows.Flow46;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.SignatorySignatureCalculated;Variable;Images.Signature;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.SignatoryJobCalculated;Variable;Flows.RowSet 6.Cell 1Flow 2;4
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.SignatoryRightSignatureCalculated;Variable;Images.SignatureRight;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.SignatoryRightJobCalculated;Variable;Flows.RowSet 6.Cell 2Flow 2;2
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.NumberingVariable-IndexedList;Variable;Flows.NumberingFlow-IndexedList;3
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.NumberingVariable-RomanNumberedList;Variable;Flows.NumberingFlow-RomanNumberedList;3
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.NumberingVariable-NumberedHeading;Variable;Flows.NumberingFlow-NumberedHeading;2
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.NumberingVariable;Variable;Flows.NumberingFlow;3
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.ProductionAttribute_OutputChannels;Variable;Pages;1
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.MultiNumberingVariable 1;Variable;Data.MultiNumberingVariable 2;6
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.MultiNumberingVariable 2;Variable;Data.MultiNumberingVariable 3;4
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.MultiNumberingVariable 3;Variable;Flows.MultiNumberingFlow 3;2
vcs://Interactive/Vital/Templates/Vital_BlankHeaderPaper.jld;DocumentLayout;Data.DocuSignSignHereSigner1;Variable;FormControls.DocuSignSignHereSigner1;2
vcs://Interactive/Vital/Templates/Vital_BusinessAutoPolicy.jld;DocumentLayout;Data.Clients.Value.Skin;Variable;Data;1
vcs://Interactive/Vital/Templates/Vital_BusinessAutoPolicy.jld;DocumentLayout;Data.Clients.Value.Name;Variable;Flows.Flow27;1
vcs://Interactive/Vital/Templates/Vital_BusinessAutoPolicy.jld;DocumentLayout;Data.Clients.Value.Surname;Variable;Flows.Flow27;1
vcs://Interactive/Vital/Templates/Vital_BusinessAutoPolicy.jld;DocumentLayout;Data.Clients.Value.Gender;Variable;Flows.Flow47;1
vcs://Interactive/Vital/Templates/Vital_BusinessAutoPolicy.jld;DocumentLayout;Data.Clients.Value.Language;Variable;Data;1
vcs://Interactive/Vital/Templates/Vital_BusinessAutoPolicy.jld;DocumentLayout;Data.Clients.Value.Street;Variable;Flows.Flow47;1
vcs://Interactive/Vital/Templates/Vital_BusinessAutoPolicy.jld;DocumentLayout;Data.Clients.Value.City;Variable;Flows.Flow47;1
vcs://Interactive/Vital/Templates/Vital_BusinessAutoPolicy.jld;DocumentLayout;Data.Clients.Value.Zip;Variable;Flows.Flow47;1
vcs://Interactive/Vital/Templates/Vital_BusinessAutoPolicy.jld;DocumentLayout;Data.Clients.Value.StateAbbreviation;Variable;Flows.Flow47;1
